step,train_loss,validation_loss
0,6.37508,4.39725
1,6.25022,4.02167
2,6.2301,3.8071
3,6.23614,3.70075
4,6.16331,3.6491
5,6.14594,3.60272
6,6.10817,3.56766
7,6.06998,3.54722
8,6.0793,3.53473
9,6.02231,3.52027
10,6.01169,3.51145
11,5.97108,3.5068
12,5.97062,3.50143
13,5.91337,3.49569
14,5.91503,3.49409
15,5.9041,3.48495
16,5.87565,3.48106
17,5.89253,3.47595
18,5.91758,3.47178
19,5.87252,3.46197
20,5.79188,3.4479
21,5.84197,3.43722
22,5.84561,3.42438
23,5.82859,3.4171
24,5.85084,3.41266
25,5.80666,3.40728
26,5.87272,3.40234
27,5.85021,3.39787
28,5.8052,3.39586
29,5.8004,3.38968
30,5.81971,3.38792
31,5.82515,3.38553
32,5.78286,3.38298
33,5.81645,3.38091
34,5.81477,3.37753
35,5.81648,3.37188
36,5.81155,3.36902
37,5.77069,3.36515
38,5.78391,3.35953
39,5.82434,3.35375
40,5.77657,3.35024
41,5.79498,3.34746
42,5.75165,3.34574
43,5.7578,3.34091
44,5.73584,3.33931
45,5.7384,3.33665
46,5.78253,3.33132
47,5.7371,3.32394
48,5.82244,3.31983
49,5.793,3.31672
50,5.82196,
51,5.80275,
52,5.76936,
53,5.7873,
54,5.84152,
55,5.77566,
56,5.77667,
57,5.77671,
58,5.82428,
59,5.74533,
60,5.76841,
61,5.77318,
62,5.79577,
63,5.7248,
64,5.78898,
65,5.75995,
66,5.7807,
67,5.7391,
68,5.7499,
69,5.79673,
70,5.71096,
71,5.74211,
72,5.74001,
73,5.78428,
74,5.77177,
75,5.7752,
76,5.79389,
77,5.76292,
78,5.74715,
79,5.74174,
80,5.77679,
81,5.7541,
82,5.70453,
83,5.71761,
84,5.74667,
85,5.8174,
86,5.81728,
87,5.91733,
88,5.82028,
89,5.86624,
90,5.86964,
91,5.80658,
92,5.82979,
93,5.82491,
94,5.78458,
95,5.79128,
96,5.80159,
97,5.7315,
98,5.78996,
99,5.83133,
100,5.7902,
101,5.79277,
102,5.83957,
103,5.82666,
104,5.7377,
105,5.73987,
106,5.80782,
107,5.75628,
108,5.73388,
109,5.75385,
110,5.74632,
111,5.76625,
112,5.80548,
113,5.85209,
114,5.87057,
115,5.86261,
116,5.80396,
117,5.8195,
118,5.80212,
119,5.82531,
120,5.81037,
121,5.75884,
122,5.73056,
123,5.76687,
124,5.70443,
125,5.72796,
126,5.7458,
127,5.67031,
128,5.76,
129,5.69941,
130,5.66668,
131,5.64157,
132,5.6581,
133,5.70937,
134,5.58259,
135,5.6054,
136,5.6877,
137,5.65752,
138,5.65355,
139,5.64574,
140,5.54136,
141,5.56011,
142,5.55516,
143,5.51024,
144,5.59229,
145,5.57937,
146,5.49802,
147,5.46714,
148,5.45889,
149,5.52005,
150,5.59621,
151,5.4881,
152,5.50262,
153,5.47597,
154,5.53112,
155,5.4347,
156,5.40506,
157,5.40353,
158,5.39521,
159,5.41655,
160,5.38524,
161,5.41851,
162,5.40271,
163,5.43138,
164,5.35658,
165,5.34063,
166,5.3335,
167,5.34523,
168,5.27438,
169,5.31058,
170,5.35995,
171,5.26517,
172,5.33044,
173,5.26871,
174,5.26624,
175,5.22546,
176,5.28131,
177,5.25902,
178,5.23015,
179,5.26913,
180,5.26,
181,5.18547,
182,5.23337,
183,5.12624,
184,5.2349,
185,5.25372,
186,5.30182,
187,5.28301,
188,5.28957,
189,5.23601,
190,5.27142,
191,5.24605,
192,5.16552,
193,5.21047,
194,5.29401,
195,5.17893,
196,5.27561,
197,5.1341,
198,5.21151,
199,5.19911,
200,5.19779,
201,5.1768,
202,5.17985,
203,5.17304,
204,5.04862,
205,5.16919,
206,5.00081,
207,5.08921,
208,5.08788,
209,5.08574,
210,5.13135,
211,4.95713,
212,5.08225,
213,5.1573,
214,5.10107,
215,5.12165,
216,5.08036,
217,5.15458,
218,4.99599,
219,5.03559,
220,5.10185,
221,4.94813,
222,4.94795,
223,4.99518,
224,5.22703,
225,5.21972,
226,5.19936,
227,5.19999,
228,5.13452,
229,5.10783,
230,5.08048,
231,5.01674,
232,5.06749,
233,5.08501,
234,5.06105,
235,5.05274,
236,5.00171,
237,5.0305,
238,4.96539,
239,5.01692,
240,5.06925,
241,5.03209,
242,4.99337,
243,5.1473,
244,5.0765,
245,4.92694,
246,4.93741,
247,5.05188,
248,4.95459,
249,4.99816,
250,5.08707,
251,5.08159,
252,5.00424,
253,4.95413,
254,5.03487,
255,4.99745,
256,4.96683,
257,5.01419,
258,5.06445,
259,5.0025,
260,4.91897,
261,4.95538,
262,5.03962,
263,4.99563,
264,4.87306,
265,4.94262,
266,4.93851,
267,4.91913,
268,4.93997,
269,4.87346,
270,4.80269,
271,5.00759,
272,4.94458,
273,4.77888,
274,4.7537,
275,4.94625,
276,5.04352,
277,5.04489,
278,5.02268,
279,4.91515,
280,4.89436,
281,4.96903,
282,4.94892,
283,4.98411,
284,4.92633,
285,4.83009,
286,4.95418,
287,4.77363,
288,4.83333,
289,4.76473,
290,4.856,
291,4.99623,
292,4.95402,
293,5.00322,
294,5.03558,
295,5.00267,
296,4.98329,
297,4.94801,
298,4.9276,
299,4.94896,
300,4.93608,
301,4.90738,
302,4.95531,
303,4.96261,
304,5.24666,
305,4.89134,
306,4.92268,
307,4.93765,
308,4.9148,
309,4.82163,
310,4.90754,
311,4.88177,
312,4.90209,
313,4.87806,
314,4.96597,
315,4.89452,
316,4.88062,
317,4.81102,
318,4.84723,
319,4.85003,
320,4.89526,
321,4.9267,
322,4.97085,
