step,train_loss,validation_loss
0,6.34813,4.38856
1,6.26129,4.03784
2,6.23721,3.85048
3,6.24394,3.74294
4,6.16023,3.68579
5,6.13018,3.65578
6,6.11184,3.63006
7,6.06901,3.6098
8,6.0566,3.59193
9,6.00668,3.57371
10,6.01228,3.56138
11,5.97855,3.54816
12,5.96741,3.53329
13,5.91061,3.51963
14,5.90324,3.50746
15,5.90004,3.49542
16,5.86979,3.48399
17,5.88055,3.47349
18,5.92303,3.46201
19,5.87214,3.45396
20,5.78815,3.44414
21,5.83891,3.4365
22,5.84287,3.43022
23,5.82672,3.42507
24,5.84966,3.42022
25,5.8026,3.41589
26,5.86993,3.41274
27,5.84664,3.40717
28,5.81157,3.40399
29,5.79906,3.39927
30,5.81997,3.39698
31,5.82449,3.39389
32,5.7847,3.39095
33,5.81433,3.3873
34,5.81381,3.38484
35,5.80344,3.3827
36,5.81028,3.37805
37,5.77373,3.37552
38,5.78134,3.37195
39,5.82105,3.36874
40,5.77568,3.36529
41,5.79227,3.36159
42,5.75034,3.35841
43,5.75808,3.35474
44,5.73675,3.34996
45,5.73686,3.3452
46,5.77965,3.34286
47,5.73747,3.34038
48,5.82133,3.33814
49,5.78864,3.33786
50,5.81646,
51,5.80133,
52,5.76817,
53,5.78915,
54,5.83981,
55,5.77636,
56,5.77189,
57,5.77658,
58,5.82295,
59,5.74064,
60,5.7686,
61,5.76947,
62,5.79462,
63,5.72323,
64,5.78747,
65,5.75944,
66,5.77728,
67,5.73282,
68,5.74682,
69,5.79732,
70,5.71115,
71,5.7424,
72,5.73735,
73,5.78085,
74,5.77001,
75,5.77143,
76,5.78753,
77,5.76138,
78,5.7443,
79,5.73598,
80,5.77428,
81,5.74274,
82,5.69653,
83,5.70737,
84,5.73931,
85,5.81502,
86,5.80688,
87,5.91415,
88,5.81742,
89,5.86,
90,5.86248,
91,5.79424,
92,5.81822,
93,5.81411,
94,5.7731,
95,5.77888,
96,5.79043,
97,5.71569,
98,5.75995,
99,5.80215,
100,5.76229,
101,5.75973,
102,5.82033,
103,5.80899,
104,5.68392,
105,5.68171,
106,5.76331,
107,5.70124,
108,5.66404,
109,5.69243,
110,5.68099,
111,5.71604,
112,5.75037,
113,5.76395,
114,5.79925,
115,5.79751,
116,5.73225,
117,5.72862,
118,5.70172,
119,5.74616,
120,5.73152,
121,5.67364,
122,5.6307,
123,5.67215,
124,5.60865,
125,5.62542,
126,5.61437,
127,5.56445,
128,5.64821,
129,5.56906,
130,5.55266,
131,5.52167,
132,5.53603,
133,5.59069,
134,5.43897,
135,5.47734,
136,5.55983,
137,5.51722,
138,5.51635,
139,5.50974,
140,5.42796,
141,5.43305,
142,5.44302,
143,5.40061,
144,5.49649,
145,5.47071,
146,5.4063,
147,5.38211,
148,5.35018,
149,5.39953,
150,5.45696,
151,5.37618,
152,5.42129,
153,5.39204,
154,5.44101,
155,5.34735,
156,5.32981,
157,5.34285,
158,5.33488,
159,5.35033,
160,5.31624,
161,5.35279,
162,5.34083,
163,5.39366,
164,5.32277,
165,5.30755,
166,5.29774,
167,5.32323,
168,5.22852,
169,5.2824,
