step,train_loss,validation_loss
0,6.36156,4.36204
1,6.26703,3.9483
2,6.22088,3.79738
3,6.18318,3.72145
4,6.11664,3.67409
5,6.10932,3.64039
6,6.07672,3.61785
7,6.03521,3.59956
8,6.04808,3.58702
9,5.99567,3.57555
10,5.98945,3.56472
11,5.95409,3.55391
12,5.95994,3.54395
13,5.88115,3.53445
14,5.87503,3.52539
15,5.85579,3.51853
16,5.84871,3.51048
17,5.85722,3.50371
18,5.9053,3.49486
19,5.85396,3.48767
20,5.78261,3.48254
21,5.81652,3.47624
22,5.82306,3.47127
23,5.81269,3.46673
24,5.83415,3.46238
25,5.78722,3.45949
26,5.85837,3.45606
27,5.83671,3.45252
28,5.80073,3.44989
29,5.78641,3.44569
30,5.82675,3.44434
31,5.82547,3.44096
32,5.78429,3.43872
33,5.81231,3.43478
34,5.80977,3.43257
35,5.8055,3.42932
36,5.8034,3.42581
37,5.76981,3.42159
38,5.78195,3.41834
39,5.81821,3.41445
40,5.78552,3.41093
41,5.794,3.40846
42,5.75319,3.40572
43,5.75885,3.40267
44,5.73352,3.39964
45,5.73292,3.39791
46,5.77774,3.39735
47,5.73369,3.39764
48,5.82367,3.3975
49,5.79005,3.39573
50,5.81767,
51,5.8061,
52,5.7783,
53,5.78746,
54,5.84445,
55,5.77931,
56,5.77657,
57,5.77613,
58,5.82136,
59,5.74393,
60,5.77001,
61,5.76911,
62,5.79298,
63,5.72472,
64,5.7858,
65,5.75888,
66,5.77736,
67,5.73073,
68,5.74464,
69,5.7951,
70,5.70737,
71,5.73994,
72,5.73922,
73,5.78234,
74,5.77125,
75,5.77401,
76,5.79051,
77,5.76131,
78,5.74278,
79,5.73562,
80,5.77448,
81,5.75007,
82,5.70294,
83,5.71151,
84,5.74173,
85,5.81919,
86,5.81728,
87,5.92138,
88,5.8259,
89,5.86756,
90,5.86489,
91,5.80422,
92,5.82332,
93,5.81952,
94,5.77991,
95,5.78473,
96,5.80208,
97,5.72643,
98,5.78409,
99,5.8271,
100,5.78612,
101,5.79328,
102,5.83159,
103,5.81589,
104,5.7337,
105,5.73542,
106,5.79232,
107,5.75265,
108,5.72983,
109,5.7421,
110,5.74107,
111,5.75386,
112,5.7969,
113,5.84392,
114,5.85791,
115,5.8644,
116,5.80141,
117,5.81833,
118,5.81283,
119,5.82651,
120,5.80425,
121,5.75485,
122,5.72204,
123,5.75873,
124,5.69113,
125,5.72251,
126,5.73135,
127,5.65883,
128,5.73799,
129,5.67266,
130,5.66162,
131,5.65859,
132,5.6522,
133,5.70307,
134,5.56126,
135,5.60077,
136,5.69402,
137,5.66013,
138,5.6592,
139,5.66009,
140,5.5343,
141,5.52713,
142,5.5508,
143,5.49569,
144,5.59406,
145,5.61263,
146,5.50488,
147,5.50092,
148,5.48895,
149,5.53414,
150,5.61672,
151,5.52795,
152,5.5385,
153,5.55124,
154,5.57542,
155,5.4789,
156,5.45136,
157,5.46483,
158,5.44421,
159,5.47088,
160,5.47008,
161,5.49104,
162,5.44464,
163,5.47633,
164,5.40103,
165,5.38745,
166,5.4071,
167,5.42589,
168,5.34567,
169,5.36541,
170,5.42145,
171,5.36184,
172,5.39198,
173,5.34754,
174,5.33815,
175,5.27629,
176,5.32795,
177,5.31515,
178,5.25729,
179,5.296,
180,5.32019,
181,5.25021,
182,5.26886,
183,5.2053,
184,5.28467,
185,5.32478,
186,5.36459,
187,5.32215,
188,5.31067,
189,5.26985,
190,5.29484,
191,5.26905,
192,5.20944,
193,5.22061,
194,5.33415,
195,5.22066,
196,5.29094,
197,5.15267,
198,5.21176,
199,5.19266,
200,5.209,
201,5.18207,
202,5.1615,
203,5.16619,
204,5.06217,
205,5.17059,
206,5.02461,
207,5.09441,
208,5.1048,
209,5.08384,
210,5.13254,
211,4.98885,
212,5.07194,
213,5.16993,
214,5.09792,
215,5.11413,
216,5.08887,
217,5.0836,
218,4.94548,
219,5.01682,
220,5.08568,
221,4.93195,
222,4.93478,
223,4.99796,
224,5.20829,
225,5.20523,
226,5.15518,
227,5.14265,
228,5.10382,
229,5.08924,
230,5.04962,
231,5.01849,
232,5.03881,
233,5.04445,
234,5.01694,
235,5.02882,
236,4.99343,
237,5.00637,
238,4.93472,
239,4.99828,
240,5.02134,
241,5.01444,
242,4.95131,
243,5.11668,
244,5.05364,
245,4.89819,
246,4.92,
247,5.02831,
248,4.94644,
249,4.95384,
250,5.05896,
251,5.04053,
252,4.96964,
253,4.93152,
254,5.00479,
255,4.95727,
256,4.95655,
257,4.96872,
258,5.0127,
259,4.9427,
260,4.90149,
261,4.94148,
262,5.00077,
263,4.96012,
264,4.83849,
265,4.90637,
266,4.89535,
267,4.8888,
268,4.91871,
269,4.84253,
270,4.76631,
271,4.95331,
272,4.90712,
273,4.70177,
274,4.71129,
275,4.90673,
276,4.98845,
277,4.99005,
278,4.95699,
279,4.86291,
280,4.84963,
281,4.94356,
282,4.91623,
283,4.94118,
284,4.88299,
285,4.77544,
286,4.92607,
287,4.72215,
288,4.77257,
289,4.73056,
290,4.79382,
291,4.96781,
292,4.9456,
293,4.96788,
294,5.00504,
295,4.96581,
296,4.93143,
297,4.92893,
298,4.90948,
299,4.92096,
300,4.90128,
301,4.8844,
302,4.90842,
303,4.92849,
304,5.26183,
305,4.86496,
306,4.89034,
307,4.90868,
308,4.89433,
309,4.78511,
310,4.86187,
311,4.85433,
312,4.85155,
313,4.83752,
314,4.95251,
315,4.86945,
316,4.83242,
317,4.75432,
318,4.81477,
319,4.79727,
320,4.84759,
321,4.89163,
322,4.94165,
323,4.75915,
324,4.85858,
325,4.91396,
326,4.94398,
327,4.97113,
328,4.96519,
329,4.86404,
330,4.87608,
331,4.92731,
332,4.92482,
333,4.90444,
334,4.90325,
335,4.83673,
336,4.83166,
337,4.79468,
338,4.76096,
339,4.85269,
340,4.80408,
341,4.74792,
342,4.77535,
343,4.79691,
344,4.86772,
345,4.83011,
346,4.77591,
347,4.8143,
348,4.75911,
349,4.78255,
350,4.80599,
351,4.83252,
352,4.8006,
353,4.78098,
354,4.79963,
355,4.77755,
356,4.7914,
357,4.82198,
358,4.78167,
359,4.75638,
360,4.80923,
361,4.78898,
362,4.67905,
363,4.71518,
364,4.73235,
365,4.72719,
366,4.70368,
367,4.76339,
368,4.70289,
369,4.75187,
370,4.74702,
371,4.61901,
372,4.77021,
373,4.71317,
374,4.71098,
375,4.68445,
376,4.73457,
377,4.81628,
378,4.90086,
379,4.80356,
380,4.71576,
381,4.84044,
382,4.75405,
383,4.78686,
384,4.74154,
385,4.71678,
386,4.71011,
387,4.77669,
388,4.59176,
389,4.59575,
390,4.48442,
391,4.63619,
392,4.70604,
393,4.74776,
394,4.7122,
395,4.72136,
