step,train_loss,validation_loss
0,6.40263,4.25471
1,6.22478,3.87674
2,6.11647,3.69022
3,6.09888,3.60709
4,5.98737,3.55392
5,6.00003,3.52353
6,5.92054,3.49114
7,5.90726,3.46476
8,5.88095,3.44504
9,5.84584,3.43219
10,5.85218,3.42236
11,5.83272,3.4106
12,5.84362,3.39822
13,5.76029,3.39175
14,5.73553,3.3874
15,5.75942,3.38248
16,5.7608,3.37905
17,5.78948,3.3728
18,5.89083,3.37002
19,5.81774,3.3648
20,5.72003,3.36637
21,5.76025,3.36064
22,5.8187,3.3591
23,5.80734,3.35461
24,5.8418,3.35259
25,5.78354,3.3462
26,5.87622,3.34574
27,5.85581,3.34255
28,5.80352,3.34195
29,5.79192,3.34002
30,5.79931,3.33898
31,5.81536,3.33645
32,5.77203,3.33792
33,5.81027,3.33457
34,5.80419,3.33524
35,5.79971,3.33049
36,5.81528,3.32916
37,5.76279,3.32503
38,5.76344,3.32412
39,5.81799,3.32116
40,5.77431,3.31796
41,5.78962,3.31381
42,5.74053,3.31234
43,5.73283,3.31063
44,5.69397,3.30749
45,5.74824,3.30561
46,5.78222,3.30374
47,5.74284,3.29917
48,5.83784,3.29721
49,5.79495,3.29624
50,5.83519,
51,5.83718,
52,5.78555,
53,5.79375,
54,5.84056,
55,5.77596,
56,5.76872,
57,5.7708,
58,5.81655,
59,5.72636,
60,5.75315,
61,5.75373,
62,5.77977,
63,5.72032,
64,5.77674,
65,5.73704,
66,5.76045,
67,5.73398,
68,5.72944,
69,5.78797,
70,5.70249,
71,5.7352,
72,5.7326,
73,5.76034,
74,5.76667,
75,5.76132,
76,5.7675,
77,5.73824,
78,5.72232,
79,5.71083,
80,5.76579,
81,5.74558,
82,5.6845,
83,5.67919,
84,5.71371,
85,5.80742,
86,5.77771,
87,5.90124,
88,5.78121,
89,5.82507,
90,5.8033,
91,5.74952,
92,5.75484,
93,5.72922,
94,5.69103,
95,5.67315,
96,5.66731,
97,5.58279,
98,5.58931,
99,5.61194,
100,5.60667,
101,5.54703,
102,5.67065,
103,5.66178,
104,5.39458,
105,5.38458,
106,5.53022,
107,5.44971,
108,5.36754,
109,5.36048,
110,5.34551,
111,5.41499,
112,5.50725,
