step,train_loss,validation_loss
0,6.32827,4.44154
1,6.25854,4.15263
2,6.22955,4.00956
3,6.21599,3.92251
4,6.14335,3.85631
5,6.11779,3.80161
6,6.07974,3.76748
7,6.06335,3.74351
8,6.05623,3.7209
9,5.97215,3.70511
10,5.97104,3.69057
11,5.94533,3.67939
12,5.94584,3.66863
13,5.88941,3.66017
14,5.86343,3.65224
15,5.8612,3.64412
16,5.85201,3.63573
17,5.85393,3.6283
18,5.90023,3.62043
19,5.84346,3.61467
20,5.76304,3.60816
21,5.7931,3.60289
22,5.83025,3.59787
23,5.81574,3.59257
24,5.83394,3.58795
25,5.79341,3.5832
26,5.86514,3.57927
27,5.834,3.57317
28,5.79236,3.56795
29,5.79148,3.56299
30,5.81319,3.55735
31,5.82384,3.55409
32,5.77912,3.54859
33,5.81881,3.54517
34,5.81282,3.541
35,5.80632,3.53735
36,5.81368,3.53329
37,5.7763,3.52947
38,5.77738,3.52783
39,5.8198,3.52431
40,5.77468,3.52055
41,5.79329,3.519
42,5.74954,3.51752
43,5.75825,3.51592
44,5.73141,3.51366
45,5.73214,3.51294
46,5.77728,3.51275
47,5.73109,3.51241
48,5.82238,3.51081
49,5.7907,3.50983
50,5.8179,
51,5.80317,
52,5.77092,
53,5.78926,
54,5.84426,
55,5.77794,
56,5.77268,
57,5.77569,
58,5.82086,
59,5.74666,
60,5.77036,
61,5.76683,
62,5.79318,
63,5.72232,
64,5.78601,
65,5.75702,
66,5.78063,
67,5.73391,
68,5.74931,
69,5.79537,
70,5.70927,
71,5.74025,
72,5.73736,
73,5.78412,
74,5.76952,
75,5.77426,
76,5.7875,
77,5.76456,
78,5.74823,
79,5.7358,
80,5.77754,
81,5.75265,
82,5.70368,
83,5.71196,
84,5.73927,
85,5.8207,
86,5.81444,
87,5.92167,
88,5.83062,
89,5.87175,
90,5.87624,
91,5.80584,
92,5.82888,
93,5.82488,
94,5.77927,
95,5.78911,
96,5.7933,
97,5.72538,
98,5.79554,
99,5.83709,
100,5.7895,
101,5.78674,
102,5.83102,
103,5.81812,
104,5.74065,
105,5.73475,
106,5.79416,
107,5.75079,
