step,train_loss,validation_loss
0,6.32246,4.39688
1,6.24812,3.96598
2,6.20716,3.78312
3,6.17953,3.69044
4,6.10602,3.63507
5,6.10382,3.60057
6,6.07057,3.57677
7,6.03024,3.55378
8,6.04646,3.53557
9,6.01042,3.5216
10,5.98881,3.50831
11,5.95715,3.50057
12,5.95509,3.4931
13,5.89281,3.48425
14,5.89599,3.48002
15,5.87797,3.46732
16,5.85382,3.45765
17,5.87206,3.44923
18,5.90804,3.44307
19,5.85686,3.4397
20,5.79171,3.43681
21,5.8222,3.4336
22,5.83183,3.43276
23,5.82288,3.43087
24,5.83972,3.42901
25,5.79014,3.42533
26,5.87189,3.42308
27,5.83654,3.4181
28,5.80517,3.41403
29,5.79597,3.41147
30,5.8154,3.41006
31,5.82346,3.40731
32,5.77927,3.40541
33,5.80991,3.40376
34,5.81027,3.40343
35,5.80648,3.40094
36,5.80937,3.39756
37,5.77688,3.3942
38,5.77876,3.39006
39,5.81773,3.38549
40,5.77674,3.37927
41,5.78941,3.37147
42,5.74937,3.36554
43,5.75676,3.35934
44,5.73178,3.35497
45,5.73323,3.35151
46,5.77926,3.34906
47,5.73502,3.34643
48,5.82146,3.34411
49,5.79067,3.34416
50,5.81365,
51,5.80266,
52,5.77642,
53,5.78584,
54,5.84031,
55,5.77665,
56,5.77684,
57,5.77651,
58,5.81982,
59,5.74293,
60,5.769,
61,5.76939,
62,5.79693,
63,5.72357,
64,5.78585,
65,5.75854,
66,5.78301,
67,5.73424,
68,5.74871,
69,5.79501,
70,5.71027,
71,5.74128,
72,5.73935,
73,5.78093,
74,5.77265,
75,5.77577,
76,5.79277,
77,5.76102,
78,5.74607,
79,5.73882,
80,5.77724,
81,5.75213,
82,5.70399,
83,5.71527,
84,5.74386,
85,5.81757,
86,5.81701,
87,5.91968,
88,5.82419,
89,5.86796,
90,5.86953,
91,5.80366,
92,5.82884,
93,5.82357,
94,5.78164,
95,5.78791,
96,5.80446,
97,5.72971,
98,5.79305,
99,5.8288,
100,5.78648,
101,5.79521,
102,5.83607,
103,5.82137,
104,5.73583,
105,5.73782,
106,5.80027,
107,5.76047,
108,5.73744,
109,5.74802,
110,5.74969,
111,5.76281,
112,5.80172,
113,5.85797,
114,5.86947,
115,5.86342,
116,5.80626,
117,5.81374,
118,5.80504,
119,5.82342,
120,5.79233,
121,5.76013,
122,5.72007,
123,5.75863,
124,5.69189,
125,5.7244,
126,5.74316,
127,5.66906,
128,5.73947,
129,5.68153,
130,5.67173,
131,5.6635,
132,5.65081,
133,5.69632,
134,5.57218,
135,5.59982,
136,5.68124,
137,5.64889,
138,5.66764,
139,5.6637,
140,5.54609,
141,5.55117,
142,5.55125,
143,5.49872,
144,5.60058,
145,5.61129,
146,5.51087,
147,5.52203,
148,5.51572,
149,5.53615,
150,5.61578,
151,5.55677,
152,5.55061,
153,5.55888,
154,5.57717,
155,5.49958,
156,5.47011,
157,5.51063,
158,5.47597,
159,5.52548,
160,5.50055,
161,5.52598,
162,5.48574,
163,5.51334,
164,5.44832,
165,5.45543,
166,5.49208,
167,5.51244,
168,5.41129,
169,5.44845,
170,5.50046,
171,5.44154,
172,5.46543,
173,5.43853,
174,5.42874,
175,5.37119,
176,5.40648,
177,5.40692,
178,5.35588,
179,5.38346,
180,5.4395,
181,5.38719,
182,5.37984,
183,5.34764,
184,5.41621,
185,5.4657,
186,5.51121,
187,5.43997,
188,5.42342,
189,5.45375,
190,5.42319,
191,5.40199,
192,5.36578,
193,5.40128,
194,5.48145,
195,5.36564,
196,5.40251,
197,5.32642,
198,5.35324,
199,5.34255,
200,5.32718,
201,5.30466,
202,5.31775,
203,5.2819,
204,5.20998,
205,5.31942,
206,5.21269,
207,5.22902,
208,5.24365,
209,5.22573,
210,5.24007,
211,5.14207,
212,5.20768,
213,5.2923,
214,5.25831,
215,5.2479,
216,5.20192,
217,5.2137,
218,5.08021,
219,5.12224,
220,5.2283,
221,5.07008,
222,5.0612,
223,5.13669,
224,5.33561,
225,5.30885,
226,5.27681,
227,5.24703,
228,5.20842,
229,5.20591,
230,5.18001,
231,5.09995,
232,5.14348,
233,5.14974,
234,5.14671,
235,5.1146,
236,5.12377,
237,5.11938,
238,5.04387,
239,5.09687,
240,5.13811,
241,5.13649,
242,5.08613,
243,5.19752,
244,5.13731,
245,5.00277,
246,5.02118,
247,5.12533,
248,5.00753,
249,5.05638,
250,5.1749,
251,5.13655,
252,5.0824,
253,5.03158,
254,5.09855,
255,5.0687,
256,5.05692,
257,5.07372,
258,5.10777,
259,5.04443,
260,4.9926,
261,5.04042,
262,5.09294,
263,5.01948,
264,4.9405,
265,4.99247,
266,4.99373,
267,4.96843,
268,5.00777,
269,4.9363,
270,4.88033,
271,5.04317,
272,4.98076,
273,4.84358,
274,4.81619,
275,4.99204,
276,5.0714,
277,5.08451,
278,5.05024,
279,4.95661,
280,4.92963,
281,5.02554,
282,4.98133,
283,5.01563,
284,4.95036,
285,4.85655,
286,5.00326,
287,4.81203,
288,4.89057,
289,4.82015,
290,4.8965,
291,5.02274,
292,5.01962,
293,5.0402,
294,5.06483,
295,5.03749,
296,5.00392,
297,5.00357,
298,4.97227,
299,5.00084,
300,4.97259,
301,4.94738,
302,4.99281,
303,4.99279,
304,5.26139,
305,4.93889,
306,4.95227,
307,4.9653,
308,4.96474,
309,4.87763,
310,4.93869,
311,4.9243,
312,4.90956,
313,4.91031,
314,5.01068,
315,4.93392,
316,4.90747,
317,4.84094,
318,4.8922,
319,4.88648,
320,4.94117,
321,4.93644,
322,4.9958,
323,4.81241,
324,4.93493,
325,4.98575,
326,5.00967,
327,5.03749,
328,5.03717,
329,4.92187,
330,4.94468,
331,4.98643,
332,4.98369,
333,4.96893,
334,4.94633,
335,4.88788,
336,4.90352,
337,4.84627,
338,4.8156,
339,4.91015,
340,4.84469,
341,4.81807,
342,4.83769,
343,4.86268,
344,4.93074,
345,4.88208,
346,4.82999,
347,4.86075,
348,4.8401,
349,4.83123,
350,4.85078,
351,4.89486,
352,4.85231,
353,4.82585,
354,4.87125,
355,4.84584,
356,4.83136,
357,4.87787,
358,4.84324,
359,4.80013,
360,4.86654,
361,4.84292,
362,4.73301,
363,4.76764,
364,4.7936,
365,4.7657,
366,4.76736,
367,4.82021,
368,4.7706,
369,4.79114,
370,4.79748,
371,4.68174,
372,4.80123,
373,4.74983,
374,4.75918,
375,4.72935,
376,4.78376,
377,4.86028,
378,4.9159,
379,4.85771,
380,4.77383,
381,4.8811,
382,4.81842,
383,4.82875,
