step,train_loss,validation_loss
0,6.40849,4.30896
1,6.24556,3.9519
2,6.1383,3.80058
3,6.11417,3.72394
4,6.00823,3.67989
5,6.00402,3.64683
6,5.93276,3.61999
7,5.92687,3.59195
8,5.91732,3.57626
9,5.84729,3.56074
10,5.84939,3.54723
11,5.84417,3.53603
12,5.85569,3.52388
13,5.7694,3.51289
14,5.74721,3.50521
15,5.77218,3.49638
16,5.76712,3.48818
17,5.80535,3.48278
18,5.88359,3.47459
19,5.80851,3.46848
20,5.69774,3.46352
21,5.77275,3.45661
22,5.81748,3.44964
23,5.80974,3.44224
24,5.85522,3.43864
25,5.78382,3.43219
26,5.88531,3.43063
27,5.85738,3.4254
28,5.80867,3.42517
29,5.79067,3.42469
30,5.80971,3.42289
31,5.8285,3.42194
32,5.77461,3.42093
33,5.81603,3.418
34,5.8087,3.41519
35,5.79875,3.4116
36,5.81919,3.40926
37,5.77035,3.40374
38,5.77173,3.39739
39,5.82236,3.3923
40,5.77803,3.38376
41,5.79951,3.37513
42,5.74398,3.36898
43,5.7368,3.36365
44,5.69969,3.3589
45,5.74745,3.35579
46,5.78319,3.35547
47,5.74332,3.35172
48,5.84421,3.34856
49,5.79513,3.34821
50,5.83803,
51,5.83626,
52,5.79262,
53,5.79864,
54,5.84484,
55,5.78315,
56,5.77414,
57,5.77167,
58,5.81936,
59,5.73048,
60,5.75952,
61,5.75233,
62,5.77872,
63,5.7212,
64,5.77792,
65,5.73928,
66,5.76266,
67,5.74358,
68,5.73869,
69,5.79537,
70,5.71891,
71,5.74448,
72,5.74625,
73,5.77349,
74,5.78665,
75,5.77092,
76,5.78063,
77,5.75414,
78,5.75492,
79,5.73562,
80,5.78804,
81,5.77054,
82,5.71191,
83,5.71679,
84,5.75214,
85,5.84265,
86,5.81162,
87,5.93886,
88,5.83149,
89,5.87227,
90,5.86692,
91,5.7995,
92,5.81242,
93,5.82285,
94,5.77641,
95,5.77521,
96,5.78211,
97,5.70881,
98,5.77117,
99,5.82336,
100,5.77137,
101,5.77578,
102,5.82029,
103,5.8177,
104,5.71841,
105,5.71059,
106,5.78049,
107,5.74225,
108,5.69921,
109,5.73324,
110,5.71888,
111,5.7619,
112,5.8125,
113,5.89519,
114,5.89728,
115,5.86987,
116,5.8005,
117,5.80986,
118,5.80668,
119,5.80584,
120,5.78788,
121,5.73313,
122,5.67954,
123,5.71574,
124,5.67796,
125,5.66485,
126,5.66785,
127,5.60694,
128,5.66477,
129,5.58178,
130,5.57221,
131,5.48865,
132,5.51852,
133,5.59781,
134,5.43816,
135,5.44875,
136,5.50742,
137,5.55503,
138,5.51588,
139,5.51265,
140,5.35714,
141,5.37639,
142,5.38215,
143,5.3433,
144,5.46577,
145,5.45469,
146,5.32894,
147,5.32407,
148,5.28942,
149,5.35405,
150,5.44168,
151,5.31939,
152,5.42144,
153,5.40341,
154,5.37442,
155,5.27632,
156,5.24129,
157,5.21939,
158,5.26353,
159,5.20753,
160,5.21649,
161,5.24336,
162,5.26111,
163,5.2841,
164,5.24621,
165,5.17841,
166,5.15674,
167,5.16402,
168,5.08073,
169,5.15236,
170,5.1936,
171,5.06036,
172,5.14246,
173,5.07252,
174,5.08547,
