step,train_loss,validation_loss
0,6.43047,4.27442
1,6.29082,4.00729
2,6.19067,3.87213
3,6.155,3.81388
4,6.03512,3.77106
5,6.03102,3.73489
6,5.94745,3.70603
7,5.9422,3.67996
8,5.94177,3.65682
9,5.8618,3.63726
10,5.85777,3.62104
11,5.8637,3.60868
12,5.8684,3.59615
13,5.76881,3.58398
14,5.74457,3.57336
15,5.77078,3.56257
16,5.77273,3.55316
17,5.79862,3.54751
18,5.88934,3.54031
19,5.80864,3.53547
20,5.7043,3.52839
21,5.76527,3.52469
22,5.81654,3.5192
23,5.80498,3.51581
24,5.84511,3.51114
25,5.78551,3.50735
26,5.88212,3.50018
27,5.8556,3.49628
28,5.80056,3.49136
29,5.79119,3.48669
30,5.80479,3.48323
31,5.82443,3.47874
32,5.77634,3.47405
33,5.81486,3.47031
34,5.80949,3.46429
35,5.80542,3.4599
36,5.81856,3.45524
37,5.7635,3.45054
38,5.77084,3.44483
39,5.82197,3.44058
40,5.77589,3.43604
41,5.79372,3.43042
42,5.74687,3.4267
43,5.73684,3.4242
44,5.69943,3.41949
45,5.74103,3.41705
46,5.77689,3.41456
47,5.73614,3.41454
48,5.83552,3.41358
49,5.79143,3.41285
50,5.83878,
51,5.84113,
52,5.79921,
53,5.79909,
54,5.84827,
55,5.78179,
56,5.77864,
57,5.77378,
58,5.81764,
59,5.72953,
60,5.75671,
61,5.75049,
62,5.77864,
63,5.71799,
64,5.77466,
65,5.73662,
66,5.75319,
67,5.73643,
68,5.73476,
69,5.79076,
70,5.71321,
71,5.73815,
72,5.74017,
73,5.76901,
74,5.78294,
75,5.76475,
76,5.77411,
77,5.7479,
78,5.74851,
79,5.72603,
80,5.77485,
81,5.76003,
82,5.7017,
83,5.70499,
84,5.74535,
85,5.83214,
86,5.80933,
87,5.92767,
88,5.82591,
89,5.86778,
90,5.86203,
91,5.78904,
92,5.80156,
93,5.81287,
94,5.7589,
95,5.76005,
96,5.77066,
97,5.70377,
98,5.74687,
99,5.78911,
100,5.743,
101,5.74393,
102,5.78678,
103,5.79306,
104,5.65879,
105,5.64724,
106,5.72741,
107,5.67061,
108,5.62396,
109,5.64733,
110,5.62955,
111,5.67205,
112,5.75026,
113,5.79505,
114,5.79745,
115,5.75878,
116,5.70461,
117,5.69986,
118,5.67943,
119,5.67483,
120,5.66709,
121,5.59717,
122,5.54804,
123,5.59253,
124,5.55792,
125,5.50867,
126,5.52414,
127,5.44834,
128,5.51733,
129,5.44553,
130,5.41032,
131,5.30885,
132,5.35707,
133,5.43251,
134,5.28063,
135,5.29783,
136,5.34462,
137,5.38836,
138,5.37947,
139,5.36103,
140,5.19964,
141,5.20345,
142,5.21553,
143,5.20741,
144,5.3147,
145,5.27122,
146,5.16737,
147,5.19151,
148,5.12936,
149,5.26209,
150,5.29842,
151,5.20847,
152,5.29938,
153,5.26613,
154,5.21684,
155,5.17203,
156,5.11248,
157,5.09966,
158,5.14549,
159,5.08639,
160,5.09427,
161,5.13062,
162,5.14721,
163,5.18131,
164,5.12836,
165,5.06992,
166,5.0464,
167,5.06784,
168,4.97522,
169,5.05503,
170,5.09847,
171,5.00925,
172,5.0644,
173,4.97496,
174,4.97533,
175,4.93335,
176,4.9787,
177,4.97547,
178,5.02715,
179,5.02474,
180,4.97582,
181,4.86926,
182,4.94051,
183,4.7974,
184,4.96198,
185,5.05176,
186,5.05199,
187,5.05149,
188,5.02968,
189,4.96024,
190,5.02063,
191,4.96515,
192,4.8741,
193,4.9139,
194,5.02299,
195,4.90975,
196,4.98873,
197,4.8229,
198,4.91763,
199,4.9305,
200,4.95533,
201,4.89716,
202,4.85447,
203,4.88595,
204,4.7468,
205,4.91046,
206,4.66017,
207,4.77424,
208,4.74595,
209,4.79278,
210,4.83355,
211,4.58591,
212,4.78823,
213,4.8648,
214,4.79988,
215,4.79219,
216,4.79595,
217,4.87919,
218,4.73224,
219,4.73879,
220,4.76509,
221,4.65531,
222,4.57088,
223,4.63632,
224,5.0359,
225,5.00025,
226,4.98547,
227,4.95164,
228,4.88237,
229,4.82288,
230,4.80823,
231,4.79765,
232,4.84802,
233,4.80262,
234,4.78618,
235,4.77077,
236,4.75093,
237,4.74,
238,4.70228,
239,4.72255,
240,4.80755,
241,4.84659,
242,4.75549,
243,4.91119,
244,4.84789,
245,4.62895,
246,4.62839,
247,4.79147,
248,4.69502,
249,4.72862,
250,4.8164,
251,4.79689,
252,4.71434,
253,4.61635,
254,4.71627,
255,4.71145,
256,4.73706,
257,4.73487,
258,4.77457,
259,4.73176,
260,4.68185,
261,4.67173,
262,4.74803,
263,4.72048,
264,4.55303,
265,4.65476,
266,4.644,
267,4.64016,
268,4.68104,
269,4.56974,
270,4.49089,
271,4.7243,
272,4.69147,
273,4.4343,
274,4.42062,
275,4.67141,
276,4.82017,
277,4.81028,
278,4.7817,
279,4.67728,
280,4.63116,
281,4.7255,
282,4.69499,
283,4.71712,
284,4.64435,
285,4.47991,
286,4.63819,
287,4.43435,
288,4.54442,
289,4.44462,
290,4.59976,
291,4.74436,
292,4.70911,
293,4.75966,
294,4.78081,
295,4.70643,
296,4.70417,
297,4.68629,
298,4.66073,
299,4.69792,
300,4.62732,
301,4.67255,
302,4.75534,
303,4.72201,
304,5.20312,
305,4.62491,
306,4.64214,
307,4.68781,
308,4.67323,
309,4.53704,
310,4.60738,
311,4.59775,
312,4.56635,
313,4.57159,
314,4.75641,
315,4.60997,
316,4.58927,
317,4.44288,
318,4.53468,
319,4.53745,
320,4.58032,
321,4.65511,
322,4.72427,
323,4.50308,
324,4.64659,
325,4.69796,
326,4.73989,
327,4.82018,
328,4.76615,
329,4.62161,
330,4.70195,
331,4.73476,
332,4.71374,
333,4.70128,
334,4.72493,
335,4.58269,
336,4.62705,
337,4.56653,
338,4.49147,
339,4.61546,
340,4.57173,
341,4.46758,
342,4.47552,
343,4.54799,
344,4.6162,
345,4.5845,
346,4.51008,
347,4.55435,
348,4.47455,
349,4.53294,
350,4.60476,
351,4.60902,
352,4.51409,
353,4.54512,
354,4.61587,
355,4.53301,
356,4.56536,
357,4.53358,
358,4.53911,
359,4.5285,
360,4.53339,
361,4.55246,
362,4.39188,
363,4.45703,
364,4.43009,
365,4.44579,
366,4.438,
367,4.49217,
368,4.40235,
369,4.47573,
370,4.49587,
371,4.32257,
372,4.52735,
373,4.41729,
374,4.44088,
375,4.39345,
376,4.53066,
377,4.56956,
378,4.68771,
379,4.51038,
380,4.43066,
381,4.60244,
382,4.48319,
383,4.53759,
384,4.47553,
385,4.42275,
386,4.41265,
387,4.53605,
388,4.34955,
389,4.28083,
390,4.1236,
391,4.35815,
392,4.39561,
393,4.49575,
394,4.40926,
395,4.5006,
396,4.41185,
397,4.32717,
398,4.29101,
399,4.38526,
400,4.43722,
401,4.29083,
402,4.39312,
403,4.24469,
404,4.23094,
