step,train_loss,validation_loss
0,6.40248,4.26295
1,6.23115,3.75695
2,6.10183,3.60617
3,6.09448,3.51955
4,5.97486,3.47174
5,6.00405,3.43097
6,5.92628,3.40376
7,5.92021,3.38895
8,5.91158,3.38062
9,5.85178,3.37288
10,5.85718,3.3719
11,5.8365,3.37435
12,5.84746,3.37574
13,5.7588,3.37702
14,5.73601,3.37231
15,5.7614,3.36768
16,5.76437,3.36966
17,5.79375,3.36779
18,5.88397,3.37482
19,5.80937,3.37495
20,5.70733,3.37978
21,5.76355,3.38235
22,5.81366,3.38775
23,5.80371,3.39182
24,5.84317,3.39246
25,5.78041,3.39986
26,5.88384,
27,5.85475,
28,5.80766,
29,5.78889,
30,5.80034,
31,5.82336,
32,5.77101,
33,5.81053,
34,5.80622,
35,5.79959,
36,5.81995,
37,5.75794,
38,5.76845,
39,5.82124,
40,5.77537,
41,5.78856,
42,5.74203,
43,5.73135,
44,5.69432,
45,5.75274,
46,5.78748,
47,5.74541,
48,5.84598,
49,5.79669,
50,5.83829,
51,5.8402,
52,5.79205,
53,5.79406,
54,5.84638,
55,5.77809,
56,5.77548,
57,5.77683,
58,5.81985,
59,5.72953,
60,5.75919,
61,5.75351,
62,5.78139,
63,5.72157,
64,5.78049,
65,5.74084,
66,5.7654,
67,5.73661,
68,5.73277,
69,5.79605,
70,5.71013,
71,5.7413,
72,5.74078,
73,5.77081,
74,5.78201,
75,5.77055,
76,5.77716,
77,5.74532,
78,5.74185,
79,5.72156,
80,5.77907,
81,5.76184,
82,5.69802,
83,5.70153,
84,5.7349,
85,5.81976,
86,5.79398,
87,5.92103,
88,5.80709,
89,5.84413,
90,5.83024,
91,5.77114,
92,5.77847,
93,5.76843,
94,5.72379,
95,5.70806,
96,5.70856,
97,5.63193,
98,5.66366,
99,5.6985,
100,5.68179,
101,5.6347,
102,5.73885,
103,5.72874,
104,5.49366,
105,5.518,
106,5.63354,
107,5.56279,
108,5.50049,
109,5.51935,
110,5.48659,
111,5.54943,
112,5.63535,
113,5.66378,
114,5.66434,
115,5.64469,
116,5.57124,
117,5.56826,
118,5.53606,
119,5.52223,
120,5.51025,
121,5.40874,
122,5.3552,
123,5.4371,
124,5.37363,
125,5.3862,
126,5.36431,
127,5.32615,
128,5.36039,
129,5.28053,
130,5.29671,
131,5.1904,
132,5.24678,
