step,train_loss,validation_loss
0,6.363,4.34522
1,6.23908,3.94236
2,6.12728,3.75595
3,6.10731,3.65836
4,5.98635,3.59971
5,5.98798,3.55429
6,5.91255,3.51124
7,5.91142,3.48737
8,5.89898,3.4748
9,5.83617,3.46319
10,5.8468,3.44927
11,5.83763,3.43511
12,5.84692,3.42418
13,5.76312,3.41213
14,5.73407,3.4
15,5.75997,3.39391
16,5.76044,3.38765
17,5.79683,3.38181
18,5.88169,3.37844
19,5.8042,3.37373
20,5.69123,3.37378
21,5.76587,3.36593
22,5.81816,3.35861
23,5.80707,3.35733
24,5.84594,3.3556
25,5.78409,3.35725
26,5.88249,3.35431
27,5.86142,3.35301
28,5.80526,3.34761
29,5.79739,3.34814
30,5.80008,3.34545
31,5.82526,3.34512
32,5.77005,3.34593
33,5.80816,3.34653
34,5.81025,3.34413
35,5.80712,3.34089
36,5.81894,3.33481
37,5.7659,3.33043
38,5.76687,3.32609
39,5.82745,3.31971
40,5.77766,3.31557
41,5.79667,3.31165
42,5.75045,3.31017
43,5.73127,3.30453
44,5.69815,3.30229
45,5.74879,3.3007
46,5.784,3.29855
47,5.74323,3.29525
48,5.84179,3.28991
49,5.79427,3.28615
50,5.83518,
51,5.83639,
52,5.79288,
53,5.80037,
54,5.84379,
55,5.7781,
56,5.77297,
57,5.77278,
58,5.81798,
59,5.733,
60,5.75641,
61,5.75515,
62,5.78204,
63,5.72033,
64,5.77784,
65,5.74252,
66,5.76275,
67,5.73705,
68,5.73512,
69,5.79741,
70,5.71606,
71,5.74322,
72,5.74978,
73,5.77231,
74,5.78665,
75,5.77215,
76,5.7756,
77,5.75304,
78,5.74529,
79,5.73017,
80,5.78595,
81,5.77186,
82,5.70888,
83,5.71429,
84,5.74756,
85,5.83672,
86,5.80508,
87,5.93366,
88,5.82627,
89,5.86238,
90,5.85524,
91,5.79026,
92,5.80532,
93,5.81148,
94,5.76307,
95,5.76045,
96,5.76916,
97,5.68689,
98,5.73669,
99,5.77196,
100,5.72956,
101,5.71262,
102,5.79647,
103,5.78581,
104,5.58492,
105,5.59418,
106,5.69736,
107,5.65225,
108,5.59667,
109,5.64613,
110,5.60666,
111,5.6746,
112,5.75718,
113,5.78504,
114,5.78016,
115,5.78072,
116,5.68889,
117,5.70084,
118,5.68555,
119,5.65853,
120,5.65178,
121,5.57107,
122,5.51235,
123,5.55984,
124,5.46111,
125,5.5077,
126,5.46966,
127,5.41848,
128,5.46647,
129,5.35919,
130,5.37211,
131,5.23667,
132,5.30538,
133,5.37377,
134,5.20488,
135,5.29727,
136,5.34601,
137,5.35791,
138,5.33967,
139,5.3789,
140,5.17946,
141,5.18198,
142,5.21167,
143,5.21459,
144,5.30881,
145,5.30625,
146,5.18576,
147,5.20949,
148,5.16501,
149,5.26986,
150,5.29807,
151,5.224,
152,5.32853,
153,5.31127,
154,5.28739,
155,5.20694,
156,5.1815,
157,5.17078,
158,5.20554,
159,5.14734,
160,5.18308,
161,5.21314,
162,5.22395,
163,5.25073,
164,5.18803,
165,5.16598,
166,5.14796,
167,5.18174,
168,5.09055,
169,5.15995,
170,5.21268,
171,5.08146,
172,5.14953,
173,5.08276,
174,5.11311,
175,5.08135,
176,5.1231,
177,5.14279,
178,5.14326,
179,5.16157,
180,5.1383,
181,5.03887,
182,5.09963,
183,4.96288,
184,5.07373,
185,5.15867,
186,5.16707,
187,5.1666,
188,5.13482,
189,5.05214,
190,5.13318,
191,5.10602,
192,5.00474,
193,5.04035,
194,5.18013,
195,5.07136,
196,5.15195,
197,4.9673,
198,5.05442,
199,5.05563,
200,5.09388,
