step,train_loss,validation_loss
0,6.34765,4.45877
1,6.24377,4.12475
2,6.21101,3.95106
3,6.17623,3.84419
4,6.1322,3.78479
5,6.10204,3.74924
6,6.06184,3.72038
7,6.04708,3.69511
8,6.03789,3.67485
9,5.97846,3.6589
10,5.97501,3.64577
11,5.94441,3.63525
12,5.95216,3.62619
13,5.88725,3.61381
14,5.86956,3.60398
15,5.87048,3.59221
16,5.84877,3.58146
17,5.85582,3.57575
18,5.89743,3.56932
19,5.85224,3.56476
20,5.79106,3.55879
21,5.80885,3.55203
22,5.83571,3.54704
23,5.81528,3.541
24,5.8317,3.53656
25,5.80091,3.53069
26,5.86364,3.52592
27,5.83303,3.52226
28,5.79634,3.51835
29,5.79168,3.51363
30,5.81147,3.50868
31,5.8206,3.50662
32,5.77848,3.50221
33,5.82077,3.4979
34,5.81472,3.49376
35,5.80967,3.49104
36,5.81119,3.48608
37,5.77691,3.48137
38,5.78161,3.47786
39,5.82145,3.47215
40,5.77747,3.47002
41,5.79091,3.46587
42,5.75278,3.46266
43,5.76309,3.45953
44,5.73812,3.45662
45,5.73792,3.45444
46,5.78145,3.45327
47,5.73406,3.45028
48,5.82716,3.4481
49,5.79089,3.44743
50,5.8159,
51,5.80376,
52,5.77469,
53,5.7892,
54,5.8451,
55,5.77752,
56,5.77713,
57,5.77832,
58,5.82485,
59,5.74887,
60,5.77049,
61,5.7726,
62,5.79587,
63,5.72304,
64,5.78854,
65,5.7608,
66,5.78353,
67,5.73417,
68,5.75047,
69,5.79857,
70,5.71216,
71,5.74262,
72,5.73844,
73,5.78415,
74,5.77387,
75,5.77738,
76,5.7918,
77,5.76503,
78,5.74925,
79,5.73996,
80,5.77662,
81,5.75418,
82,5.70699,
83,5.71549,
84,5.74496,
85,5.81605,
86,5.81745,
87,5.92059,
88,5.82399,
89,5.86916,
90,5.8743,
91,5.81023,
92,5.83206,
93,5.8226,
94,5.78264,
95,5.79312,
96,5.79925,
97,5.73055,
98,5.79418,
99,5.83494,
100,5.79026,
101,5.79326,
102,5.83572,
103,5.82134,
104,5.74146,
105,5.74283,
106,5.80256,
107,5.75876,
108,5.73367,
109,5.74609,
110,5.7479,
111,5.76702,
112,5.80956,
113,5.85837,
114,5.874,
115,5.87315,
116,5.80986,
117,5.82061,
118,5.81541,
119,5.82498,
120,5.80488,
121,5.75924,
122,5.72911,
123,5.77072,
124,5.7022,
125,5.73575,
126,5.75652,
127,5.68104,
128,5.74668,
129,5.69777,
130,5.67086,
131,5.6621,
132,5.66753,
133,5.69182,
134,5.58621,
135,5.59464,
136,5.67354,
137,5.66455,
138,5.67361,
139,5.66963,
140,5.55232,
141,5.54852,
142,5.54741,
143,5.50735,
144,5.60048,
145,5.57908,
146,5.48723,
147,5.50005,
148,5.50083,
149,5.53318,
150,5.58075,
151,5.51469,
152,5.51964,
153,5.50695,
154,5.55635,
155,5.47067,
156,5.44784,
157,5.45334,
158,5.43637,
159,5.46232,
160,5.45906,
161,5.48189,
162,5.43197,
163,5.48983,
164,5.41972,
165,5.41259,
166,5.42698,
167,5.44557,
168,5.35766,
169,5.40524,
170,5.46134,
171,5.39406,
172,5.42683,
173,5.37829,
174,5.35736,
175,5.32148,
176,5.37432,
177,5.33805,
178,5.28758,
179,5.31683,
180,5.33029,
181,5.29791,
182,5.29701,
183,5.24168,
184,5.31636,
185,5.36965,
186,5.41097,
187,5.35759,
188,5.33778,
189,5.32681,
190,5.33091,
191,5.32165,
192,5.23252,
193,5.29949,
194,5.39319,
195,5.26375,
196,5.33221,
197,5.21766,
198,5.26239,
199,5.24673,
200,5.23047,
201,5.22402,
202,5.21186,
203,5.21585,
204,5.11009,
205,5.22713,
206,5.09676,
207,5.15994,
208,5.14361,
209,5.14081,
210,5.17496,
211,5.05583,
212,5.11481,
213,5.2139,
214,5.14066,
215,5.16817,
216,5.11102,
217,5.15765,
218,5.02534,
219,5.07426,
220,5.13519,
221,5.00761,
222,4.99942,
223,5.03636,
224,5.25607,
225,5.22017,
226,5.21661,
227,5.18812,
228,5.13903,
229,5.12102,
230,5.12404,
231,5.05799,
232,5.09182,
233,5.09359,
234,5.07293,
235,5.07343,
236,5.03889,
237,5.04625,
238,4.98595,
239,5.0303,
240,5.09453,
241,5.06917,
242,5.02548,
243,5.16122,
244,5.08923,
245,4.93698,
246,4.97257,
247,5.10057,
248,4.98646,
249,5.00974,
250,5.11312,
251,5.09361,
252,5.05429,
253,4.96483,
254,5.02968,
255,4.99981,
256,5.0134,
257,5.03887,
258,5.07192,
259,4.99609,
260,4.94807,
261,4.99847,
262,5.04879,
263,5.00519,
264,4.90157,
265,4.95397,
266,4.94011,
267,4.94505,
268,4.97539,
269,4.90211,
270,4.83467,
271,5.02754,
272,4.96692,
273,4.80143,
274,4.75682,
275,4.95348,
276,5.07099,
277,5.06822,
278,5.05143,
279,4.92401,
280,4.91229,
281,5.00307,
282,4.98768,
283,5.00278,
284,4.96874,
285,4.84781,
286,4.98516,
287,4.81018,
288,4.87223,
289,4.79363,
290,4.91325,
291,5.00749,
292,4.99509,
293,4.99657,
294,5.04351,
295,4.99399,
296,4.97159,
297,4.98439,
298,4.94925,
299,4.97149,
300,4.95917,
301,4.93763,
302,5.00632,
303,4.98134,
304,5.24738,
305,4.90994,
306,4.94385,
307,4.94658,
308,4.92664,
309,4.853,
310,4.90883,
311,4.89268,
312,4.90568,
313,4.87842,
314,5.0203,
315,4.92878,
316,4.87842,
317,4.81302,
318,4.87293,
319,4.85124,
320,4.93332,
321,4.94554,
322,4.99824,
323,4.7881,
324,4.9333,
325,4.95997,
326,4.99951,
327,5.03794,
